source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,absolute_g_observed,recovery_probability,lookback_Myr,implied_velocity_km_s,in_velocity_window,is_runaway_candidate,false_positive_rate_at_separation
1863583943225209216,308.3420727324474,32.76641126606946,73.35876757113238,-4.3123604610879465,0.7302917472157835,0.011054412,-3.3923338481928287,-14.24995331062351,10.550978,1.8370247,-0.4965973,1.0,2.796610169491525,76.46069245733351,True,True,0.0037537537537537537
2065278356214701568,310.9830039474267,40.38740799731154,80.71444672673603,-1.379951290808761,0.5864133136512528,0.014236173,1.7446302037646317,-4.787428825625822,10.713666,2.2427197,-0.33390903,1.0,1.1864406779661016,34.37271410506936,True,True,0.08485499462943072
1872616431238218240,314.0170235261124,38.984287746110496,81.10558921094409,-4.075560242530805,0.5843218456688006,0.014568227,2.6209531140069764,-6.852021538352942,11.016415,1.9162445,-0.031160355,1.0,2.4576271186440675,45.30999214469224,True,True,0.019555555555555555
2061870145072441216,302.0733666837869,38.960644699662986,75.5786895619562,3.380735463237575,0.6270896443609099,0.011457989,-21.429446575268695,-14.200415868947378,10.348568,1.9735775,-0.69900703,1.0,0.7627118644067796,162.59191497289143,False,False,0.015561015561015561
1872777750220703488,312.66191670067934,38.992173603451704,80.43641694153575,-3.2609973954064966,0.5504424774545618,0.012421759,-0.20671631812904123,-5.551132791901035,10.795988,0.5661297,-0.2515869,1.0,4.23728813559322,21.416268250290045,True,True,0.019555555555555555
1871139065574495360,312.1285592489934,37.798416187631005,79.24438067391327,-3.6900123083936855,0.8195597726709459,0.017925393,1.9226927270751388,-9.938021080388081,9.352059,2.6781616,-1.6955156,1.0,1.7796610169491525,55.9234903820503,True,True,0.019555555555555555
2163038993068584192,314.85950549544543,44.865810735604704,85.98242818651336,-0.7216108849762536,0.6499402582185922,0.015655885,2.381202392842175,-1.2565766723662015,10.757976,2.069724,-0.28959942,1.0,3.1355932203389827,45.5845481077412,True,True,0.006244424620874219
1968587922148794240,317.1833976559641,40.96984501994929,84.20759405636285,-4.585364205206664,0.7663815797045088,0.021342015,2.3897180197289165,-4.366230438456402,10.778353,2.9516144,-0.26922226,1.0,4.23728813559322,39.14900890657447,True,True,0.006244424620874219
2061221020872168960,305.9477330998773,39.10349737590641,77.37458750791122,0.9607204771993519,0.6094094644149181,0.011046457,-6.02880082450214,-8.89142010798213,10.801819,1.0649347,-0.24575615,1.0,1.1016949152542372,43.41125377376941,True,True,0.08485499462943072
2061493871557266816,305.055454649233,39.68153878583615,77.45650512134047,1.8567744920128026,0.6226354411952542,0.019623695,-7.108671665214081,-8.664490129680662,10.297348,2.9412632,-0.750227,1.0,1.1864406779661016,47.515337860636514,True,True,0.08485499462943072
2162070941785745152,314.6224461123994,43.43075304235683,84.78609454536716,-1.5325869223273536,0.6754006620776757,0.016527774,0.7559312281298814,-2.9102421108267977,9.7880125,2.4989424,-1.2595625,1.0,4.1525423728813555,28.714140977271207,True,True,0.015561015561015561
2162846269308346624,316.51225808826484,46.286220298730754,87.81273457714153,-0.6439970162422048,0.8529681217560978,0.01089334,2.381587382617929,-0.7122573833886132,10.513055,1.3706045,-0.53452015,1.0,4.067796610169491,47.90432744266276,True,True,0.006244424620874219
2066073577993260928,311.43869900054915,41.04676464200913,81.44584965591106,-1.2407740199623998,0.6837609298817595,0.04696656,2.5142005596174664,-3.0880899534070676,11.0010605,4.8281345,-0.04651451,1.0,1.1864406779661016,41.242501974283535,True,True,0.08485499462943072
2061221501908473984,306.0498869473741,39.08911506644806,77.40836743870686,0.8875670352872692,0.5856816045554473,0.011411212,-7.150434819257289,-8.533115784511953,10.7774,1.2655487,-0.27017498,1.0,1.1016949152542372,47.04041857968451,True,True,0.08485499462943072
2059523031345750528,300.1009424955645,35.8699517846315,72.12309281331167,3.062145873833941,0.5056941924755686,0.0207147,-7.725440464482057,-9.205295133524038,10.5162115,3.092433,-0.5313635,1.0,3.813559322033898,53.80943465673706,True,True,0.0037537537537537537
