source_id,subgroup,mass,av_wp3,av_optical_only,av_nir_only,av_optical_minus_nir,residual_G,residual_BP,residual_RP,residual_J,residual_H,residual_Ks
2064750968585138176,CygOB2-C,4.7874768160617895,7.213374289474179,7.6334657855088714,7.54953798127797,0.08392780423090151,0.34927381471031443,0.4049626792478298,0.3441220964619001,0.1210809744543636,0.02829833346367647,0.03127573797457503
2064751002944871040,CygOB2-C,16.05869677889141,6.934186838950474,6.701968790307171,6.546104457245791,0.1558643330613796,-0.11047452582178245,-0.3121800352238554,-0.15430337751596196,-0.13928074821428316,-0.05638081694923218,-0.006313959041338578
2064753923522640384,CygOB2-C,8.62423680694889,6.739748047502215,7.250914989253262,7.183791241717133,0.06712374753612949,0.4512766276863678,0.5319517434136961,0.32967131679435985,0.10735855075105076,0.0735477600306979,0.10341596631441481
2064755126113527680,CygOB2-C,3.8632503521681665,6.581194817947994,6.737045186242335,6.683797671866835,0.05324751437549935,0.1411122563977844,0.14624000079069624,0.11482191870168748,0.027058494457676753,0.010063701064317193,0.031770742924013495
2064755778948583168,CygOB2-C,10.394975528240797,6.848890594439725,6.68016132199446,6.505847895639846,0.17431342635461444,-0.08876005610378879,-0.20470179219349138,-0.13881316868531293,-0.14082717958442886,-0.03395733983718137,0.01686032994271301
2064756225625181056,CygOB2-C,9.2646210429834,6.111795505294574,4.230310499368914,4.103442997380166,0.1268675019887473,-1.5855449315726682,-2.038770030313071,-1.1768852697503946,-0.6084671449419552,-0.33425563071103487,-0.20411491360623385
2064756603582319616,CygOB2-C,4.237764561157311,6.394720555675784,5.0189445063440825,4.968975127695318,0.04996937864876472,-1.134969138569654,-1.5137079855253086,-0.8550975512916664,-0.42327676567238665,-0.22770404603096023,-0.1760594023997871
2064756603582321408,CygOB2-C,4.124042243100062,6.516168216490199,5.540437729493082,5.463660057799533,0.07677767169354865,-0.7889415775928665,-1.0898867158424879,-0.6014907056887389,-0.31614396871183803,-0.17830726771415165,-0.10557707867510181
2064756736723896576,CygOB2-C,4.061718715299152,6.338900918699224,4.77347581963647,4.634356227295269,0.13911959234120097,-1.2840841044667441,-1.722238402413846,-0.982809603115652,-0.5079841433355098,-0.3005624994106933,-0.1633897189394676
2064757084618649984,CygOB2-C,8.577776650216133,6.113121920522272,4.8834898895178664,4.8015837388255544,0.081906150692312,-1.0191176107982167,-1.328885953919957,-0.797709654608345,-0.4108215299359099,-0.2167774694500894,-0.10681906863924118
2064757118978386688,CygOB2-C,3.1637828620410047,6.7364143072306,7.323951808793652,7.3700024124963015,-0.046050603702649795,0.449067455096726,0.6343299864937989,0.43206760769675506,0.23934644476697686,0.03217818828503914,0.07374405829584743
2064757359496572928,CygOB2-C,6.1236920021469,6.429398543622955,6.12789780122834,6.054594465046487,0.07330333618185225,-0.21104760024259367,-0.34512938472959565,-0.21447422758162157,-0.13822155466799396,-0.0505878410458691,-0.0008867390527606573
2064757428216054528,CygOB2-C,2.491318866180964,6.532263900181347,6.552202297550518,6.617893626370754,-0.0656913288202361,-0.011423262487213141,0.05178510341553766,0.025048298042572248,0.06392779399950409,-0.04468533672093902,0.02817260893105727
2064757531295215232,CygOB2-C,3.4107120473360646,6.809284721176181,7.544382260804996,7.541238823211381,0.0031434375936152392,0.5744817563993632,0.826408668502211,0.48566086609925135,0.2152757344118736,0.09765752635125179,0.1259822190140534
2064757698797394688,CygOB2-C,29.569,7.164368835880873,7.122607663487227,7.075578506005595,0.04702915748163239,0.0022090110971461465,-0.06613623124954174,-0.03988427089755975,-0.058185348579900854,0.010540777688910603,0.009719687541721958
2064757703093913984,CygOB2-C,37.903,7.091694812828728,7.212047923881219,7.1520762716082285,0.05997165227299028,0.15251470381966856,0.0853509952060921,0.08448201699474762,-0.008578342639897462,0.02746104503600485,0.04277451746425022
2064835665339710464,CygOB2-C,2.9891074898081547,5.827106750635616,4.1343655320767905,4.090408477547251,0.043957054529539796,-1.4678838890672783,-1.8729193950214975,-0.9428560428100302,-0.5099307765399758,-0.2820523575915186,-0.24975460634233654
2064847652591484928,CygOB2-C,4.182763980631298,6.572080547708493,6.68652327394387,6.5831888717524585,0.1033344021914111,0.12816788549607613,0.0558694011465064,0.13491746114116554,0.026759289014763987,-0.026934151542600603,-0.0077712497171736564
2064849031276177408,CygOB2-C,9.627437694915603,6.801871302861852,7.5234504688767,7.452632844103191,0.07081762477350839,0.6506499341326255,0.7247137077955595,0.4922352075035669,0.1734202907207913,0.12040808522642987,0.09878585385749099
2064855834506613120,CygOB2-C,5.880910468248905,6.707873516221653,8.429019842022816,8.435307833436614,-0.006287991413797656,1.3584643424964036,1.9160812334554422,1.1174739010976902,0.4849781321325547,0.30177451248764553,0.23609907558920093
2064857827371434240,CygOB2-C,7.412693645452161,6.948373274376458,8.808186690326892,8.86137806368263,-0.053191373355737426,1.4504944138161666,2.113893945846187,1.1858094876809266,0.5521385931095875,0.3236315223678708,0.2458541546065031
2067362377422465536,CygOB2-B,5.537379554059575,7.261771010042708,8.677366816524268,8.6748884001722,0.0024784163520674696,1.1199389876080381,1.6282303609086077,0.8972852480139714,0.39878777866229126,0.2390159157612039,0.20071323237698618
2067393198107400448,CygOB2-B,3.5219230507546238,5.862348489469196,4.033777371116692,3.980840245083235,0.05293712603345657,-1.5347763649416295,-1.997168027001082,-1.1256232776892652,-0.5360152632673458,-0.3350530170816972,-0.23387520952546295
2067393404265847296,CygOB2-B,17.35334075065831,5.728645991499597,4.775042189616982,4.658055977265084,0.11698621235189766,-0.647590158855853,-1.1087492572187931,-0.6734330920027528,-0.34776871184019076,-0.158305474127839,-0.08235493381679954
2067393507345061632,CygOB2-B,3.49881148630021,5.246389662810203,3.2472166911090152,3.1447119784744566,0.10250471263455863,-1.6757917624892376,-2.201363750200455,-1.2034613596860475,-0.6144858226783206,-0.36189358579843756,-0.24186892211430233
2067396427922842240,CygOB2-B,3.176503013673249,4.882415328966883,2.06705348314658,1.9861170841928981,0.08093639895368199,-2.337905086419054,-3.063508732918455,-1.7850192687756117,-0.8607261673673684,-0.4803942303629758,-0.32121732267800884
2067396427923058816,CygOB2-B,2.242807975938984,4.831952742746215,2.1312236676715584,1.9955596488462515,0.13566401882530688,-2.2611968312230593,-2.933387615232384,-1.6976468676018368,-0.861522280644472,-0.4462555698158014,-0.2563735598404251
2067397802312424576,CygOB2-B,2.1766538840781866,4.906342236791884,1.4650193067660058,1.4237290332900367,0.04129027347596903,-2.91300431567064,-3.71578641587469,-2.1561129599782354,-1.0043119487396643,-0.5922800661213762,-0.4428589145211219
2067400585451070592,CygOB2-B,18.219989212288024,6.064960795649749,4.979900468876328,4.845298405793598,0.13460206308272937,-0.7721471649486901,-1.237459069688039,-0.7609573566105847,-0.3736543209017585,-0.2166222594724981,-0.09674514227969429
2067401788042158336,CygOB2-B,3.208668378302007,5.54628542847873,3.358634824091977,3.3442947435496446,0.014340080542332156,-1.8167866655143003,-2.3911112558324197,-1.3791139254778706,-0.6611661074637908,-0.3844649838009532,-0.2113104633501291
2067402647035627264,CygOB2-B,8.902383970784037,5.59588043402745,3.488790875361505,3.4059501718738416,0.08284070348766326,-1.7482835752804182,-2.2727185673912733,-1.3720449413480855,-0.6758863812058206,-0.36876905064051885,-0.1899211294595416
2067403265510696576,CygOB2-B,3.3530068878467505,5.019869823733251,2.449192592966388,2.2883485402502584,0.16084405271612967,-2.1256778700715677,-2.789155071020562,-1.655529074827012,-0.8190302878126483,-0.46155955507282365,-0.2547635343297531
